{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008196037656072392, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0035855820889883, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00803722681986689, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0010446087096967, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -46, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01074939191781054, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0018351247044492, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015041649816812669, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001955956985786, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02316667779770146, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0027585145323952, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03439904570704706, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0011161291577801, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06437302375438594, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0014112884113644, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1832593187411971, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0034817686458137, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -58, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008235560312041668, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0042179445844992, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010765286982204962, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.001921664499488, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01496288560401827, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001778737507001, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -64, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.026718677182581363, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0063105139172788, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.034338250289414014, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0010891089721659, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06712407469635506, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0019165834823383, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.18625158901888042, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0036687855381707, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008047257627851436, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0012051016374537, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010799904002394025, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0021101349427357, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.0150106006113114, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001886096273408, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -44, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.024341475145150702, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0039333118798466, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.038195547506487126, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0028034632908673, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06900791072748508, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0022625941819336, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1757507583952462, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0030124836241947, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008131030736769521, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0025454713801396, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01120569140415687, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0043194219078968, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -50, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.0162662915730047, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0047114009372244, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -54, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02352478167311954, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.003116618407816, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03547377473388501, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0015937865030422, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06618696664273468, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0017444615949394, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1647556139066931, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0023252870936583, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -56, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008475071204846151, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0080501188693731, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010564082356827318, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.000826217094648, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 42, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014920379014659318, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001683097680943, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 52, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02272546807324778, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0023173048079423, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.038001345446121444, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.002717151264038, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07061880216079262, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.002558472200298, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -50, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15357276233530845, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0016263588704477, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.0080915306257917, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0019134696045064, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -48, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011088248725223912, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0036800117670335, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014431958890426883, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0005841524014174, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022219656046923688, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0018114927816186, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -50, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03705247303060695, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0022954301904763, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07924895830596984, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0041436029208402, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -46, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15822329182270542, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0019170169634095, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008034187020057591, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0009959719127504, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010981512724550332, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0030988935411487, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015184934904807719, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0022783484337785, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02255591082558417, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0021477475602778, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03566960337305898, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0016808214537873, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 34, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06535523610183028, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0015916947608954, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1807534234989638, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.003325150193174, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008050049900087654, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0012497779932283, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010987661312507667, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0031323691866911, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015544110315940884, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0030864931088281, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021599722941208564, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001191559675904, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035790392254967364, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0017345054013025, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07321892322323406, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.003036045456663, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14692143441972108, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0012106508757206, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00809336085501901, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0019427532721337, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010636820824981803, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0012222376434956, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015272665495390735, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.002475742262589, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02158728772676598, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.00117912446146, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035864090767139936, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0017672602956005, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06363389375681977, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0012755298403822, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15240506754288838, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.001553377945922, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008100956141131467, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0020642778499342, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010532349469941572, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0006534491549417, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015210287920401602, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.002335392718865, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022219364543312886, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001811201278009, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03764419283901716, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.002558416771991, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -46, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06504111234897253, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0015339985613907, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14338393862810941, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0009895573887464, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008129416712546649, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0025196469925806, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01100633494135045, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0032340367215034, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014530170758408428, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.000805129104379, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021348166291977742, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0009400030266722, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03618414554738818, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0019095068645987, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06822082424564417, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0021180272771049, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16572158411368135, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0023856602315924, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008149804091431677, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0028458450547342, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010688733034386982, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0015048707835896, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01471986899277389, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0012319501317, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022913657806979015, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0025054945416736, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03619879394857934, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0019160172651267, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07318694229615991, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0030301714088339, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -54, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14873825224463963, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0013242019897803, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008127512404976573, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0024891780714515, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01084407402373348, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0023506161700286, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015394254596635255, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0027493177403892, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.023106694824815453, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0026985315595096, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.039411523215081234, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0033438969391308, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06241069778112476, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0010508611917848, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 84, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15860485123297138, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.001940864426549, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -32, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008101572144093036, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.002074133897321, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010632298481777467, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0011976159971594, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015540753298976022, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0030789398206577, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02267599372143534, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0022678304561286, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03598563128250287, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0018212783024272, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06668685452344884, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0018362777362955, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1509227006478734, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0014607300149825, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008077714892194691, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0016924178669493, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010888249183571374, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0025911253735937, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014816364673377668, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.00144906541306, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022220865112848227, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001812701847542, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035950395781772934, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0018056180798813, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.070359240068256, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.002510797530238, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15250105321028187, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0015593770501323, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008057058908252897, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0013619221238732, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010887519678171559, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0025871536219695, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01547180982834368, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0029238170117307, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021635364848058447, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0012272015827515, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.033793379566563406, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.000846944206454, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06787884892228223, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0020552154830167, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15786357846515006, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.001894534878562, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008043516957521127, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.00114525091217, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010914420508613064, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.002733613698824, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014692673194239366, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0011707595849997, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022364673550076947, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001956510284771, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03840198734734708, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0028952143312506, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06462590613823473, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.001457736196152, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14389448148603742, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0010214663173669, 'gamma': 16.000000000000085}
